lookback_bars,z_entry,z_exit,confirm_bars,stop_multiple,momentum_threshold,min_hold_bars,skip_first_minutes,profit_factor,win_rate,sharpe,sortino,calmar,net_pnl,max_dd_pct,max_dd_dollars,total_trades,avg_winner,avg_loser,expectancy,avg_hold_bars,best_day,worst_day
60,2.0,0.3,3,2.0,0.65,3,30,1.3025423728813552,0.4772727272727273,1.8458488669755593,5.394267736962776,4.538135593220339,5355.0,0.011019798281658572,1180.0,132,365.9523809523818,-256.52173913043555,40.568181818181856,46.00757575757576,3385.0,-915.0
60,2.0,0.3,2,3.0,0.75,3,30,1.0435329522475045,0.4909090909090909,1.5220076127056046,2.5438999844544585,0.9599719101123657,6835.000000000044,0.07003737950029511,7120.0,1320,252.84336419753092,-233.64211309523805,5.178030303030339,19.068181818181817,3830.0,-2980.0
60,2.0,0.3,2,3.0,0.65,5,0,1.086781609195402,0.4910394265232975,2.0696332796688055,3.7805436042193565,1.646898432174498,12079.999999999942,0.058989102899191764,7335.0,1116,276.05839416058393,-245.07042253521138,10.824372759856578,22.618279569892472,4185.0,-2565.0
60,2.0,0.3,3,2.0,0.65,5,30,1.3456591639871402,0.44696969696969696,2.1110641343583625,7.102994638391658,5.279017857142896,5912.500000000044,0.0112,1120.0,132,390.1271186440688,-234.31506849315093,44.791666666666956,47.49242424242424,3385.0,-915.0
60,2.0,0.3,3,2.0,0.65,3,0,1.3025423728813552,0.4772727272727273,1.8458488669755593,5.394267736962776,4.538135593220339,5355.0,0.011019798281658572,1180.0,132,365.9523809523818,-256.52173913043555,40.568181818181856,46.00757575757576,3385.0,-915.0
60,2.0,0.3,2,3.0,0.75,5,30,1.0632479646463893,0.4908256880733945,1.8084283529531933,3.01233171589806,1.463623884694564,10662.499999999898,0.059676428425148476,7285.0,1308,279.1978193146417,-253.12687687687702,8.151758409785858,20.093272171253822,3830.0,-3530.0
60,2.0,0.3,3,2.0,0.75,3,30,1.1130116065974338,0.4777777777777778,1.477642836800515,2.8849660764816565,1.1030664395229934,3237.4999999999854,0.02902061600830573,2935.0,180,370.75581395348894,-304.76063829787296,17.986111111111047,34.78333333333333,3385.0,-2020.0
60,2.0,0.3,2,4.0,0.75,5,0,1.1206864216054004,0.4945652173913043,1.9185103847286453,3.3180118307232345,3.060122282608678,22522.49999999987,0.06880433766476582,7360.0,1288,328.32417582417577,-286.66666666666686,17.48641304347816,23.275621118012424,5075.0,-5405.0
60,2.0,0.3,3,2.0,0.75,3,0,1.1130116065974338,0.4777777777777778,1.477642836800515,2.8849660764816565,1.1030664395229934,3237.4999999999854,0.02902061600830573,2935.0,180,370.75581395348894,-304.76063829787296,17.986111111111047,34.78333333333333,3385.0,-2020.0
60,2.0,0.3,3,2.0,0.75,5,0,1.1341858340944952,0.46111111111111114,1.4631681450714564,2.640529212681455,1.169319826338644,4040.0000000000146,0.034204534204534204,3455.0,180,411.4156626506028,-310.3865979381445,22.44444444444453,36.18333333333333,3385.0,-2540.0
60,2.0,0.3,2,4.0,0.75,3,30,1.046188818640335,0.49226006191950467,0.7996993832524218,1.181409017033459,0.705512152777774,8127.499999999956,0.11075325674181609,11520.0,1292,289.4496855345912,-268.235518292683,6.290634674922571,22.11996904024768,5075.0,-5405.0
60,2.0,0.3,3,4.0,0.75,5,0,1.1246012504785,0.49444444444444446,0.6268857390023138,0.8766774349563843,0.8909671532846742,4882.500000000015,0.053854847427644834,5480.0,180,495.14044943820267,-430.6043956043958,27.1250000000001,41.81111111111111,3385.0,-4160.0
60,2.0,0.3,3,3.0,0.65,5,30,1.3539236153751695,0.4772727272727273,2.234480279083216,5.905735461474618,4.314371257485039,7205.000000000015,0.0167,1670.0,132,437.5000000000002,-295.036231884058,54.58333333333346,49.95454545454545,3385.0,-1430.0
60,2.0,0.3,3,3.0,0.65,3,0,1.3144515380150898,0.5,2.05029548745722,5.136409749171377,3.7211538461538463,6772.5,0.016599024123307035,1820.0,132,428.93939393939405,-326.3257575757577,51.306818181818166,49.31818181818182,3385.0,-1430.0
60,2.0,0.3,3,3.0,0.75,5,30,1.2044174325526233,0.48333333333333334,1.7199884905564893,3.2367099333766927,1.7367758186397948,6894.999999999985,0.03931666254023273,3970.0,180,466.9540229885056,-362.68817204301075,38.30555555555549,38.41111111111111,3385.0,-2540.0
60,2.0,0.3,3,3.0,0.65,3,30,1.3144515380150898,0.5,2.05029548745722,5.136409749171377,3.7211538461538463,6772.5,0.016599024123307035,1820.0,132,428.93939393939405,-326.3257575757577,51.306818181818166,49.31818181818182,3385.0,-1430.0
60,2.0,0.5,2,2.0,0.75,3,0,1.1366014449703896,0.4896755162241888,2.094458994698371,3.807963209510227,2.6716641679160094,17819.99999999978,0.06631866766094954,6670.0,1356,223.30195783132518,-188.51517341040483,13.14159292035382,15.121681415929203,4230.0,-2875.0
60,2.0,0.5,2,3.0,0.65,3,0,1.1648664767079704,0.4991166077738516,2.377714693144298,4.621628319762965,3.1707731520815434,18659.999999999884,0.05884411558844116,5885.0,1132,233.3495575221239,-199.61640211640233,16.48409893992923,19.189929328621908,3830.0,-2020.0
60,2.0,0.3,3,3.0,0.65,5,0,1.3539236153751695,0.4772727272727273,2.234480279083216,5.905735461474618,4.314371257485039,7205.000000000015,0.0167,1670.0,132,437.5000000000002,-295.036231884058,54.58333333333346,49.95454545454545,3385.0,-1430.0
60,2.0,0.3,3,4.0,0.65,3,0,1.122607489597782,0.5075757575757576,0.43543129713694995,0.5867094770187163,0.631428571428577,3315.000000000029,0.049774828158331355,5250.0,132,453.0223880597022,-415.9615384615387,25.113636363636605,53.28787878787879,3385.0,-4160.0
60,2.0,0.5,2,2.0,0.75,3,30,1.104669298161161,0.491044776119403,1.9471409442809828,3.4620479865574683,2.037481259370278,13589.999999999753,0.06631866766094954,6670.0,1340,217.9749240121579,-190.37756598240492,10.141791044775935,15.251492537313434,4230.0,-2875.0
60,2.0,0.3,3,4.0,0.65,5,0,1.1485462047788138,0.48484848484848486,0.5958502374383946,0.8061345208029496,0.8286937901499023,3870.0000000000437,0.04426330505663239,4670.0,132,467.5390625000008,-383.1250000000001,29.31818181818216,53.77272727272727,3385.0,-4160.0
60,2.0,0.3,3,4.0,0.65,5,30,1.1485462047788138,0.48484848484848486,0.5958502374383946,0.8061345208029496,0.8286937901499023,3870.0000000000437,0.04426330505663239,4670.0,132,467.5390625000008,-383.1250000000001,29.31818181818216,53.77272727272727,3385.0,-4160.0
60,2.0,0.3,3,3.0,0.75,3,30,1.231850117096018,0.5,1.7584187476323332,3.578939377345095,2.2239130434782526,7672.499999999971,0.034166872988363454,3450.0,180,452.9444444444443,-367.6944444444445,42.62499999999987,37.833333333333336,3385.0,-2020.0
60,2.0,0.5,2,3.0,0.75,3,0,1.1634658409550565,0.4962797619047619,2.3476419146163683,4.5467659191010625,4.066340160284936,22832.499999999913,0.05521683548038155,5615.0,1344,243.6431784107946,-206.31831610044327,16.988467261904695,16.77529761904762,4230.0,-2875.0
60,2.0,0.5,2,4.0,0.75,3,0,1.1759016723755786,0.5015105740181269,2.223802847858666,4.159534781316026,3.364161849710975,26189.99999999994,0.07576273660649117,7785.0,1324,263.67469879518075,-225.59090909090926,19.780966767371556,18.069486404833835,4240.0,-3320.0
60,2.0,0.3,3,4.0,0.75,3,0,1.1137144642299284,0.5111111111111111,0.4950516963595936,0.6915192102381446,0.7274180655475619,4550.0,0.05903728173666824,6255.0,180,484.37500000000034,-454.6875000000002,25.27777777777779,41.43333333333333,3385.0,-4160.0
60,2.0,0.3,3,4.0,0.75,3,30,1.1137144642299284,0.5111111111111111,0.4950516963595936,0.6915192102381446,0.7274180655475619,4550.0,0.05903728173666824,6255.0,180,484.37500000000034,-454.6875000000002,25.27777777777779,41.43333333333333,3385.0,-4160.0
60,2.0,0.3,3,4.0,0.75,5,30,1.1246012504785,0.49444444444444446,0.6268857390023138,0.8766774349563843,0.8909671532846742,4882.500000000015,0.053854847427644834,5480.0,180,495.14044943820267,-430.6043956043958,27.1250000000001,41.81111111111111,3385.0,-4160.0
60,2.0,0.5,3,2.0,0.65,3,0,1.2815113931352746,0.48484848484848486,1.8604442046315137,5.524615595260091,4.357142857142857,4880.0,0.0112,1120.0,132,347.10937500000085,-254.9264705882361,36.96969696969697,45.45454545454545,3385.0,-915.0
60,2.0,0.5,2,3.0,0.65,5,30,1.0675680933852127,0.496415770609319,1.9510510670308774,3.4280966606268755,1.5272647317501917,8682.49999999984,0.05684431556844315,5685.0,1116,247.62184115523465,-228.6476868327405,7.780017921146815,20.683691756272403,3830.0,-2565.0
60,2.0,0.5,2,2.0,0.65,3,0,1.1382704098096137,0.48863636363636365,1.9826663816794887,3.605009332150311,2.009042196918924,14997.499999999767,0.07465,7465.0,1144,220.86314847942737,-185.41025641025664,13.109702797202598,17.456293706293707,3720.0,-2020.0
60,2.0,0.5,2,2.0,0.65,3,30,1.0921759493089649,0.48771929824561405,1.7653211603301582,3.108275440544334,1.344608171466812,10037.499999999753,0.07465,7465.0,1140,213.90737410071924,-186.46404109589065,8.804824561403295,17.50701754385965,3720.0,-2020.0
60,2.0,0.5,3,3.0,0.65,3,0,1.3837406874918308,0.5151515151515151,2.2437369636137703,7.739169897817616,6.016393442622951,7340.0,0.0122,1220.0,132,389.22794117647106,-298.86718750000045,55.60606060606066,47.09090909090909,3385.0,-855.0
60,2.0,0.5,3,3.0,0.75,3,0,1.276247636273945,0.5111111111111111,2.015345970547417,4.604522131400504,2.799999999999995,8399.999999999985,0.029741251115296918,3000.0,180,421.82065217391306,-345.5397727272729,46.666666666666586,36.06666666666667,3385.0,-2020.0
60,2.0,0.5,2,2.0,0.65,5,0,1.077442612082537,0.48226950354609927,1.7359941526209073,3.083404864285207,1.6702412868632293,9344.999999999767,0.05595,5595.0,1128,238.99816176470574,-206.6267123287674,8.284574468084898,19.06117021276596,3320.0,-2565.0
60,2.0,0.5,2,4.0,0.75,3,30,1.1183764940239038,0.5030581039755352,1.5161419666729683,2.415693085232643,2.2899807321772547,17827.499999999927,0.07576273660649117,7785.0,1308,255.96884498480247,-231.69230769230788,13.62958715596325,18.281345565749234,4240.0,-4630.0
60,2.5,0.3,2,2.0,0.65,3,0,1.1108550025210717,0.48046875,0.8079489110007169,1.3103760161297846,0.4660811629315672,3847.5000000000873,0.08255,8255.0,256,313.45528455284574,-260.95864661654093,15.029296875000338,26.2578125,3325.0,-2020.0
60,2.0,0.5,3,4.0,0.65,3,0,1.2812869647504137,0.5454545454545454,0.9924565996468092,1.45540506288486,1.1323809523809525,5945.0,0.04912280701754386,5250.0,132,376.11111111111154,-352.2500000000005,45.037878787878846,48.78787878787879,3385.0,-4160.0
60,2.5,0.3,2,4.0,0.65,5,30,1.0478531073446367,0.5201612903225806,-0.03527734735742719,-0.04736253448687884,0.22854830005398538,2117.5000000001746,0.09170089572920276,9265.0,248,359.4379844961246,-371.84873949579753,8.538306451613582,34.354838709677416,4685.0,-4305.0
60,2.0,0.5,2,2.0,0.65,5,30,1.0360298975883693,0.48131672597864766,1.507656622472223,2.5885710447812498,0.7797140303842275,4362.499999999753,0.05595,5595.0,1124,231.8715341959333,-207.68439108061776,3.881227758006901,19.11120996441281,3320.0,-2565.0
60,2.0,0.5,3,2.0,0.75,3,30,1.1140915593705285,0.4888888888888889,1.6611201206640263,3.350076201042723,1.0868824531516135,3189.9999999999854,0.02902061600830573,2935.0,180,353.9772727272732,-303.91304347826144,17.722222222222133,34.28888888888889,3385.0,-2020.0
60,2.5,0.3,2,2.0,0.75,5,0,1.0867501335073895,0.4967532467532468,0.44481266448345996,0.7204440561843438,0.46979434447301893,3655.0000000000873,0.0776563357788092,7780.0,308,299.26470588235344,-271.8225806451612,11.86688311688342,23.83116883116883,3355.0,-2540.0
60,2.0,0.5,2,2.0,0.75,5,30,1.0719259952187903,0.4871212121212121,1.7592035139304736,2.9834422380884438,1.9401869158878016,10379.999999999738,0.0531360182748175,5350.0,1320,240.58320373250376,-213.1683899556871,7.8636363636361635,16.784848484848485,3810.0,-3425.0
60,2.0,0.5,2,3.0,0.65,5,0,1.1097319837898143,0.4973214285714286,2.1585988269185137,3.906476332137833,2.46481970096743,14012.49999999984,0.05684431556844315,5685.0,1120,254.4165170556553,-226.81616341030224,12.511160714285571,20.613392857142856,3830.0,-2565.0
60,2.0,0.5,2,2.0,0.75,5,0,1.1004186984165256,0.48577844311377244,1.9147463258490691,3.3237256074116637,2.723364485981262,14569.999999999753,0.0531360182748175,5350.0,1336,246.01309707241901,-211.19723435225643,10.905688622754306,16.65868263473054,3810.0,-3425.0
60,2.0,0.5,2,3.0,0.65,3,30,1.117122056050172,0.49822695035460995,2.174902569561315,4.103696004201618,2.268903993203039,13352.499999999884,0.05884411558844116,5885.0,1128,226.61476868327404,-201.42226148409918,11.837322695035361,19.261524822695037,3830.0,-2020.0
60,2.0,0.5,2,3.0,0.75,5,0,1.128430559101352,0.4947289156626506,2.1134193426020773,3.7416055070999765,3.8002832861189444,20122.49999999981,0.051980562509203354,5295.0,1328,269.10578386605783,-233.50223546944883,15.152484939758896,18.125,4120.0,-3425.0
60,2.0,0.5,2,3.0,0.75,3,30,1.1309024416478426,0.4977409638554217,2.2112261042221006,4.205177128420814,3.251113089937649,18254.999999999898,0.05521683548038155,5615.0,1328,238.59304084720125,-209.07796101949043,13.74623493975896,16.938253012048193,4230.0,-2875.0
60,2.0,0.5,2,4.0,0.65,5,30,1.079010433949046,0.5045787545787546,1.562845684448199,2.4694114384861163,1.763786008230431,10714.999999999869,0.05391134578692816,6075.0,1092,265.57168784029045,-250.67467652495407,9.812271062270945,22.374542124542124,3870.0,-4630.0
60,2.0,0.5,2,3.0,0.75,5,30,1.0997152819987832,0.4961890243902439,1.9710606974293794,3.427142221941644,2.9433427762039304,15584.99999999981,0.051980562509203354,5295.0,1312,264.0245775729647,-236.4523449319216,11.878810975609612,18.28201219512195,4120.0,-3425.0
60,2.0,0.5,2,4.0,0.65,3,30,1.103764734673899,0.5045126353790613,1.660415919464026,2.6538280466568303,1.9921691464369502,12719.999999999927,0.06265024775548252,6385.0,1108,242.04830053667274,-223.28779599271425,11.480144404332062,20.61823104693141,3870.0,-4630.0
60,2.0,0.5,3,2.0,0.65,3,30,1.2815113931352746,0.48484848484848486,1.8604442046315137,5.524615595260091,4.357142857142857,4880.0,0.0112,1120.0,132,347.10937500000085,-254.9264705882361,36.96969696969697,45.45454545454545,3385.0,-915.0
60,2.0,0.5,3,2.0,0.65,5,0,1.3512202516295297,0.4621212121212121,2.0162282447333113,6.8984719863985555,4.6526104417670915,5792.500000000029,0.01245,1245.0,132,365.32786885245997,-232.2887323943666,43.88257575757598,46.52272727272727,3385.0,-915.0
60,2.0,0.5,2,4.0,0.65,3,0,1.1820287073353908,0.5053956834532374,2.565148464420465,5.26883428297095,3.4162098668754757,21812.499999999913,0.06265024775548252,6385.0,1112,252.0329181494663,-217.87272727272753,19.615557553956762,20.5044964028777,3870.0,-2505.0
60,2.0,0.5,3,2.0,0.65,5,30,1.3512202516295297,0.4621212121212121,2.0162282447333113,6.8984719863985555,4.6526104417670915,5792.500000000029,0.01245,1245.0,132,365.32786885245997,-232.2887323943666,43.88257575757598,46.52272727272727,3385.0,-915.0
60,2.0,0.5,2,4.0,0.75,5,30,1.1351240360776906,0.5046583850931677,1.760057064444803,2.89968964598984,3.5198098256735064,22209.999999999825,0.05344739962730815,6310.0,1288,287.0423076923077,-257.62931034482784,17.24378881987564,19.922360248447205,4130.0,-4630.0
60,2.0,0.5,2,4.0,0.65,5,0,1.145910290237466,0.5054744525547445,2.3833703355293276,4.567742836455704,3.2097844112769294,19354.999999999884,0.05940886699507389,6030.0,1096,274.37725631768956,-244.74169741697443,17.65967153284661,22.260036496350367,3870.0,-2985.0
60,2.0,0.5,2,4.0,0.75,5,0,1.184866842979272,0.5030674846625767,2.433165770979455,4.666264741389165,4.951812191103765,30057.499999999854,0.05771059136718007,6070.0,1304,293.6699695121951,-250.9104938271607,23.050230061349577,19.711656441717793,4130.0,-3320.0
60,2.5,0.3,2,3.0,0.65,5,30,1.1498226950354655,0.53515625,1.1345020340186638,1.7329822616378008,0.790856731461504,5492.5000000001455,0.0691251119737235,6945.0,256,307.6824817518254,-308.0672268907557,21.455078125000586,31.1015625,3755.0,-2565.0
60,2.0,0.5,3,2.0,0.75,5,30,1.1329038820139008,0.4722222222222222,1.3865654742555416,2.505615720109948,1.094972067039106,3920.0,0.03544203544203544,3580.0,180,393.11764705882393,-310.47368421052664,21.777777777777814,35.47222222222222,3385.0,-2540.0
60,2.0,0.5,3,3.0,0.65,3,30,1.3837406874918308,0.5151515151515151,2.2437369636137703,7.739169897817616,6.016393442622951,7340.0,0.0122,1220.0,132,389.22794117647106,-298.86718750000045,55.60606060606066,47.09090909090909,3385.0,-855.0
60,2.5,0.3,2,2.0,0.65,5,0,1.173422267829659,0.50390625,0.9081292789386957,1.4598025971276063,0.7716894977169063,5915.000000000087,0.07650845935020213,7665.0,256,310.2519379844968,-268.5629921259842,23.105468750000348,27.53125,3355.0,-2565.0
60,2.0,0.5,3,2.0,0.75,5,0,1.1329038820139008,0.4722222222222222,1.3865654742555416,2.505615720109948,1.094972067039106,3920.0,0.03544203544203544,3580.0,180,393.11764705882393,-310.47368421052664,21.777777777777814,35.47222222222222,3385.0,-2540.0
60,2.0,0.5,3,3.0,0.65,5,30,1.478787035749062,0.49242424242424243,2.5088737927458986,10.127330815969437,7.053278688524614,8605.00000000003,0.0122,1220.0,132,408.88461538461604,-268.24626865671667,65.18939393939414,48.31818181818182,3385.0,-855.0
60,2.0,0.5,3,3.0,0.65,5,0,1.478787035749062,0.49242424242424243,2.5088737927458986,10.127330815969437,7.053278688524614,8605.00000000003,0.0122,1220.0,132,408.88461538461604,-268.24626865671667,65.18939393939414,48.31818181818182,3385.0,-855.0
60,2.0,0.5,3,3.0,0.75,5,30,1.264635508055511,0.49444444444444446,1.8869077079081678,3.8155752157787335,2.356534090909091,8295.0,0.034860113889576626,3520.0,180,445.39325842696644,-344.45054945054966,46.08333333333332,37.21111111111111,3385.0,-2540.0
60,2.0,0.5,3,4.0,0.65,3,30,1.2812869647504137,0.5454545454545454,0.9924565996468092,1.45540506288486,1.1323809523809525,5945.0,0.04912280701754386,5250.0,132,376.11111111111154,-352.2500000000005,45.037878787878846,48.78787878787879,3385.0,-4160.0
60,2.0,0.5,3,4.0,0.65,5,30,1.379944917376064,0.5227272727272727,1.230241364761572,1.838791078864002,1.6247323340471123,7587.500000000015,0.04339342129715666,4670.0,132,399.38405797101507,-316.98412698412744,57.48106060606069,50.166666666666664,3385.0,-4160.0
60,2.0,0.5,3,3.0,0.75,3,30,1.276247636273945,0.5111111111111111,2.015345970547417,4.604522131400504,2.799999999999995,8399.999999999985,0.029741251115296918,3000.0,180,421.82065217391306,-345.5397727272729,46.666666666666586,36.06666666666667,3385.0,-2020.0
60,2.0,0.5,3,3.0,0.75,5,0,1.264635508055511,0.49444444444444446,1.8869077079081678,3.8155752157787335,2.356534090909091,8295.0,0.034860113889576626,3520.0,180,445.39325842696644,-344.45054945054966,46.08333333333332,37.21111111111111,3385.0,-2540.0
60,2.0,0.5,3,2.0,0.75,3,0,1.1140915593705285,0.4888888888888889,1.6611201206640263,3.350076201042723,1.0868824531516135,3189.9999999999854,0.02902061600830573,2935.0,180,353.9772727272732,-303.91304347826144,17.722222222222133,34.28888888888889,3385.0,-2020.0
60,2.0,0.5,3,4.0,0.65,5,0,1.379944917376064,0.5227272727272727,1.230241364761572,1.838791078864002,1.6247323340471123,7587.500000000015,0.04339342129715666,4670.0,132,399.38405797101507,-316.98412698412744,57.48106060606069,50.166666666666664,3385.0,-4160.0
60,2.5,0.3,2,2.0,0.65,3,30,0.9843826943369705,0.4765625,0.558705583038312,0.8188258293211385,-0.06723198061779681,-554.9999999999127,0.08255,8255.0,256,286.7418032786887,-265.2052238805965,-2.1679687499996625,26.3359375,3325.0,-2020.0
60,2.5,0.3,2,2.0,0.75,3,30,0.9470428840716327,0.474025974025974,0.1235990316133238,0.18107033887728316,-0.26851851851850633,-2247.499999999898,0.0837,8370.0,308,275.29109589041127,-261.975308641975,-7.297077922077612,22.72077922077922,3325.0,-2020.0
60,2.0,0.5,3,4.0,0.75,3,30,1.2048406139315218,0.5333333333333333,0.9163959785015877,1.3657767546898758,1.3219047619047537,6939.999999999956,0.04903105300023348,5250.0,180,425.2083333333333,-403.33333333333377,38.55555555555533,37.6,3385.0,-4160.0
60,2.0,0.5,3,4.0,0.75,5,30,1.2494509655433539,0.5166666666666667,1.0347156537015587,1.5564014026716992,1.7633832976445334,8234.99999999997,0.04354312354312354,4670.0,180,443.52150537634424,-379.45402298850615,45.74999999999986,38.855555555555554,3385.0,-4160.0
60,2.5,0.3,2,2.0,0.75,3,0,1.051790434991591,0.4772727272727273,0.41337666918844546,0.6698336312313481,0.25746714456393094,2155.000000000102,0.0837,8370.0,308,297.7210884353745,-258.4472049689438,6.996753246753557,22.655844155844157,3325.0,-2020.0
60,2.5,0.3,2,2.0,0.75,5,30,0.9820690458170833,0.4935064935064935,0.13407920311010832,0.19401323639955742,-0.09897172236502547,-769.9999999998981,0.0776563357788092,7780.0,308,277.45065789473733,-275.2724358974357,-2.4999999999996825,23.87012987012987,3355.0,-2540.0
60,2.0,0.5,3,4.0,0.75,3,0,1.2048406139315218,0.5333333333333333,0.9163959785015877,1.3657767546898758,1.3219047619047537,6939.999999999956,0.04903105300023348,5250.0,180,425.2083333333333,-403.33333333333377,38.55555555555533,37.6,3385.0,-4160.0
60,2.5,0.3,2,2.0,0.65,5,30,1.042672012601134,0.5,0.6523122236856788,0.9376565800189914,0.1943900848010551,1490.0000000000873,0.07650845935020213,7665.0,256,284.4335937500006,-272.7929687499999,5.820312500000364,27.578125,3355.0,-2565.0
60,2.0,0.5,3,4.0,0.75,5,0,1.2494509655433539,0.5166666666666667,1.0347156537015587,1.5564014026716992,1.7633832976445334,8234.99999999997,0.04354312354312354,4670.0,180,443.52150537634424,-379.45402298850615,45.74999999999986,38.855555555555554,3385.0,-4160.0
60,2.5,0.3,2,4.0,0.65,3,30,1.005018534359856,0.5161290322580645,-0.21706955984421034,-0.28863476961616313,0.023681377825639307,220.00000000018917,0.0919483347354877,9290.0,248,344.1992187500006,-365.3124999999991,0.8870967741943093,33.83870967741935,4685.0,-4305.0
60,2.5,0.3,2,3.0,0.65,3,0,1.3056081573197436,0.53515625,1.5553085090797811,2.8625369019495093,1.7182637182637468,10490.000000000175,0.060764407285756945,6105.0,256,327.11678832116854,-288.4453781512598,40.976562500000696,30.4609375,3755.0,-2020.0
60,2.5,0.3,2,3.0,0.65,3,30,1.1614740839721558,0.53125,1.358515908588129,2.300433492127016,0.9402129402129712,5740.000000000189,0.060764407285756945,6105.0,256,303.58455882353013,-296.2291666666659,22.421875000000746,30.6015625,3755.0,-2020.0
60,2.5,0.3,2,3.0,0.65,5,0,1.2895015158993202,0.5390625,1.3564409215419695,2.257646616078603,1.4780417566594861,10265.000000000131,0.0691251119737235,6945.0,256,331.32246376811645,-300.48728813559273,40.09765625000051,30.9921875,3755.0,-2565.0
60,2.5,0.3,2,3.0,0.75,3,0,1.1844603983325654,0.512987012987013,0.9632595772725304,1.6742737810714101,1.1619256017505704,7965.00000000016,0.06822932218572708,6855.0,308,323.70253164557016,-287.86666666666616,25.860389610390136,26.344155844155843,3755.0,-2020.0
60,2.5,0.3,2,3.0,0.75,3,30,1.0724058330049024,0.5097402597402597,0.7224625108009168,1.1614450402550491,0.46900072939462795,3215.0000000001746,0.06822932218572708,6855.0,308,303.29617834394963,-294.05629139072795,10.438311688312258,26.461038961038962,3755.0,-2020.0
60,2.5,0.3,2,3.0,0.75,5,30,1.0612739814615249,0.5162337662337663,0.5163163688070083,0.771139077077826,0.36939571150099165,2842.500000000131,0.07659002687369364,7695.0,308,309.63836477987456,-311.34228187919416,9.22889610389654,26.928571428571427,3755.0,-2540.0
60,2.5,0.3,2,3.0,0.75,5,0,1.1685200553250374,0.5194805194805194,0.783293368129315,1.2701114210693607,0.9896036387264608,7615.000000000116,0.07659002687369364,7695.0,308,330.01562500000034,-305.3209459459455,24.72402597402635,26.837662337662337,3755.0,-2540.0
60,2.5,0.3,3,3.0,0.65,3,0,1.400351185250218,0.5625,1.919188688728165,0.0,0.0,1140.0,0.0,0.0,16,443.05555555555503,-406.7857142857143,71.24999999999972,13.5,835.0,0.0
60,2.5,0.3,2,4.0,0.65,3,0,1.215203097154801,0.5201612903225806,0.7716972267386972,1.3492574885939954,0.9424111948331727,8755.000000000175,0.0919483347354877,9290.0,248,383.23643410852776,-341.86974789915894,35.3024193548394,33.53225806451613,4685.0,-2985.0
60,2.5,0.3,2,4.0,0.75,3,0,1.1402541952139846,0.5066666666666667,0.447035036410127,0.7594900203544285,0.6634570220761098,7062.500000000189,0.10535952887613204,10645.0,300,377.74671052631635,-340.23648648648583,23.54166666666728,29.106666666666666,4685.0,-2570.0
60,2.5,0.3,2,4.0,0.65,5,0,1.249480249480254,0.5241935483870968,0.9333207133866652,1.62729185786398,1.100917431192678,10200.00000000016,0.09170089572920276,9265.0,248,392.961538461539,-346.48305084745687,41.12903225806517,34.08064516129032,4685.0,-2985.0
60,2.5,0.3,3,2.0,0.65,3,0,1.528344671201811,0.5625,1.7973292997082666,0.0,0.0,1165.0,0.0,0.0,16,374.44444444444446,-315.0000000000006,72.81249999999972,10.75,850.0,0.0
60,2.5,0.3,2,4.0,0.75,5,0,1.1542646201670912,0.51,0.5351291590519436,0.8993426049112117,0.747645951035798,7940.000000000175,0.10511208986984709,10620.0,300,388.30065359477175,-350.13605442176805,26.466666666667226,29.586666666666666,4685.0,-2570.0
60,2.5,0.3,2,4.0,0.75,3,30,0.9724817791067127,0.5033333333333333,-0.5101909517684539,-0.6730573071766436,-0.1383278534523059,-1472.4999999997963,0.10535952887613204,10645.0,300,344.6192052980138,-359.1275167785227,-4.908333333332659,29.36,4685.0,-4305.0
60,2.5,0.3,2,4.0,0.75,5,30,0.9974012947934745,0.5066666666666667,-0.3926397630971077,-0.5210858879244432,-0.013418079096028756,-142.49999999982538,0.10511208986984709,10620.0,300,359.8190789473689,-370.5067567567561,-0.474999999999424,29.813333333333333,4685.0,-4305.0
60,2.5,0.3,3,2.0,0.75,3,0,0.6536369816451385,0.5,-0.32995703193310405,-0.36736048318032366,-1.261138613861386,-2547.5,0.0202,2020.0,24,400.62499999999926,-612.9166666666663,-106.14583333333353,8.333333333333334,850.0,-2020.0
60,2.5,0.3,3,3.0,0.65,5,0,1.400351185250218,0.5625,1.919188688728165,0.0,0.0,1140.0,0.0,0.0,16,443.05555555555503,-406.7857142857143,71.24999999999972,13.5,835.0,0.0
60,2.5,0.3,3,2.0,0.65,5,0,1.528344671201811,0.5625,1.7973292997082666,0.0,0.0,1165.0,0.0,0.0,16,374.44444444444446,-315.0000000000006,72.81249999999972,10.75,850.0,0.0
60,2.5,0.3,3,4.0,0.75,5,0,0.3892787524366469,0.4166666666666667,-1.520897734384855,-1.521521590869937,-1.0485274431057563,-7832.5,0.0747,7470.0,24,499.24999999999926,-916.0714285714279,-326.3541666666666,21.833333333333332,335.0,-4160.0
60,2.5,0.3,3,2.0,0.65,3,30,1.528344671201811,0.5625,1.7973292997082666,0.0,0.0,1165.0,0.0,0.0,16,374.44444444444446,-315.0000000000006,72.81249999999972,10.75,850.0,0.0
60,2.5,0.3,3,4.0,0.65,5,0,0.5513491743858244,0.4375,-1.0168294449658535,-1.0210049417243394,-0.6552941176470554,-2784.9999999999854,0.0425,4250.0,16,488.92857142857144,-689.7222222222213,-174.06249999999943,30.0,335.0,-4160.0
